Product code,Product label,Viet Nam's imports from Saudi Arabia-Value in 2012,Viet Nam's imports from Saudi Arabia-Value in 2013,Viet Nam's imports from Saudi Arabia-Value in 2014,Viet Nam's imports from Saudi Arabia-Value in 2015,Viet Nam's imports from Saudi Arabia-Value in 2016,Viet Nam's imports from Saudi Arabia-Value in 2017,Viet Nam's imports from Saudi Arabia-Value in 2018,Viet Nam's imports from Saudi Arabia-Value in 2019,Viet Nam's imports from Saudi Arabia-Value in 2020,Viet Nam's imports from Saudi Arabia-Value in 2021,Saudi Arabia's exports to world- ,Saudi Arabia's exports to world-Value in 2012,Saudi Arabia's exports to world-Value in 2013,Saudi Arabia's exports to world-Value in 2014,Saudi Arabia's exports to world-Value in 2015,Saudi Arabia's exports to world-Value in 2016,Saudi Arabia's exports to world-Value in 2017,Saudi Arabia's exports to world-Value in 2018,Saudi Arabia's exports to world-Value in 2019,Saudi Arabia's exports to world-Value in 2020,Saudi Arabia's exports to world-Value in 2021,Viet Nam's imports from world- ,Viet Nam's imports from world-Value in 2012,Viet Nam's imports from world-Value in 2013,Viet Nam's imports from world-Value in 2014,Viet Nam's imports from world-Value in 2015,Viet Nam's imports from world-Value in 2016,Viet Nam's imports from world-Value in 2017,Viet Nam's imports from world-Value in 2018,Viet Nam's imports from world-Value in 2019,Viet Nam's imports from world-Value in 2020,Viet Nam's imports from world-Value in 2021
20742,"Frozen domestic ducks, not cut in pieces",0,0,0,0,0,0,0,0,0,,,0,64,0,61,132,0,0,0,0,7,,0,25,0,1,0,7,35,77,22,5
21012,"Bellies """"streaky"""" and cuts thereof of swine, salted, in brine, dried or smoked""""",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,2,7,4,13,7,10,4,0,11
21092,"Meat and edible offal, salted, in brine, dried or smoked, and edible flours and meals of meat ...",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,
30119,Live ornamental fish (excluding freshwater),0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,34,15,34,44,46,69,53
30194,"Live Atlantic and Pacific bluefin tuna (Thunnus thynnus, Thunnus orientalis)",0,0,0,0,0,0,0,0,0,,,142,228,0,0,0,0,27,0,0,0,,0,0,0,0,0,0,0,0,0,
30232,"Fresh or chilled yellowfin tunas """"Thunnus albacares""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,55,0,0,0,0,10,21,334,61,565
30239,"Fresh or chilled tunas of the genus """"Thunnus"""" (excluding Thunnus alalunga, Thunnus albacares, ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,5,0,0,33,0,0,0,,12,0,0,94,109,369,388,239,299,
30242,"Fresh or chilled anchovies """"Engraulis spp.""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,6,0,0,20,0,590,62,0,0,5
30253,"Fresh or chilled coalfish """"Pollachius virens""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,109,351,389,
30292,Fresh or chilled shark fins,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,30,
30299,"Fresh or chilled fish fins, heads, tails, maws and other edible fish offal (excl. livers, roes, ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,99,76,12,
30326,"Frozen eels """"Anguilla spp.""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,81,0,0,42,72,196,207,359,69
30344,"Frozen bigeye tunas """"Thunnus obesus""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,4542,3447,4895,2286,1675,6391,4831,4549,4007,5373
30359,"Frozen anchovies """"Engraulis spp."""", Indian mackerels """"Rastrelliger spp."""", seerfishes """"Scomberomorus ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,14180,28979,24851,38238
30367,"Frozen Alaska pollack """"Theragra chalcogramma""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,4478,10280,11069,11204,7119,6121,7944,8726,8707,8785
30384,"Frozen sea bass """"Dicentrarchus spp.""""""""",0,0,0,0,0,0,0,0,0,,,0,0,199,159,0,0,0,0,0,47,,0,0,0,9,0,0,99,9,1,
30390,Frozen fish livers and roes,0,0,0,0,0,16,0,0,0,,,0,0,0,0,32,21,0,0,0,0,,3659,2617,6348,8004,14672,17390,0,0,0,
30442,"Fresh or chilled fillets of trout """"Salmo trutta, Oncorhynchus mykiss, Oncorhynchus clarki, ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,515,309,8,406,127,0,2174,849,1027,65
30462,"Frozen fillets of catfish """"Pangasius spp., Silurus spp., Clarias spp., Ictalurus spp.""""""""",0,0,53,0,0,0,0,0,0,,,0,0,0,26,17,14,241,0,0,0,,4610,203,4922,7041,8534,14702,54,527,161,2010
30496,"Frozen meat, whether or not minced, of dogfish and other sharks",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,
30551,"Dried cod """"Gadus morhua, Gadus ogac, Gadus macrocephalus"""", even salted, not smoked (excluding ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,
30571,"Shark fins, smoked, dried, salted or in brine",0,0,0,0,0,0,0,0,0,,,0,0,0,0,5,0,0,0,0,0,,846,1120,3872,2842,392,372,206,0,0,
30611,"Frozen rock lobster and other sea crawfish """"Palinurus spp."""", """"Panulirus spp."""" and """"Jasus ...""",0,0,0,0,0,0,0,0,0,,,85,0,0,0,0,0,151,484,3,0,,4351,6304,5836,7157,10744,5123,1693,940,320,205
30711,"Oysters, even in shell, live, fresh or chilled",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,63,180,124,144,336,589,1198,3529,1308,643
30719,"Oysters, smoked, frozen, dried, salted or in brine",0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,,168,156,120,196,224,315,0,19,0,3
30787,"Smoked, dried, salted or in brine, even in shell, abalone """"Haliotis spp.""""""""",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,31,72,7,390
30811,"Live, fresh or chilled, sea cucumbers """"Stichopus japonicus, Holothurioidea""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,0,0,0,0,0,,0,27,0,0,0,0,0,46,117,
30821,"Live, fresh or chilled, sea urchins """"Strongylocentrotus spp., Paracentrotus lividus, Loxechinus ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,7,62,33,136,326,352,95
40299,"Milk and cream, concentrated and sweetened (excluding in solid forms)",0,0,0,0,0,0,0,0,0,,,34004,49101,71932,82986,90687,165563,146854,153381,40510,23201,,995,2007,6147,9353,14023,15442,27556,16669,7746,9453
40410,"Whey and modified whey, whether or not concentrated or containing added sugar or other sweetening ...",0,0,0,0,0,0,0,0,0,,,37,0,0,55,91,13,550,2184,354,364,,56182,49110,56579,48895,47683,49502,47861,47153,57030,80797
40719,Fertilised birds' eggs for incubation (excluding of domestic fowls),0,0,0,0,0,0,0,0,0,,,1706,572,1191,1107,565,674,0,0,26,4059,,1,14,28,113,272,350,297,257,181,355
50400,"Guts, bladders and stomachs of animals (other than fish), whole and pieces thereof, fresh, ...",0,0,0,0,0,0,0,0,0,,,627,319,406,469,188,153,90,123,203,1121,,2522,2925,1918,1923,1278,1784,1763,293,787,73310
50790,"Tortoiseshell, whalebone and whalebone hair, horns, antlers, hooves, nails, claws and beaks, ...",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,638,1068,1269,1775,1092,1160,1885,2064,2148,982
60312,"Fresh cut carnations and buds, of a kind suitable for bouquets or for ornamental purposes",0,0,0,0,0,0,0,0,0,,,40,0,0,10,9,0,120,0,0,0,,748,819,219,399,51,63,44,108,538,365
70200,"Tomatoes, fresh or chilled",0,0,0,0,0,0,0,0,0,,,1529,2002,1933,5978,6251,7840,3846,0,0,75,,111,53,102,109,810,2000,758,1053,1370,35850
70420,"Brussels sprouts, fresh or chilled",0,0,0,0,0,0,0,0,0,,,2020,2221,2202,2741,3212,975,0,0,3,0,,3,2,3,2,2,1,1,14,35,88
70511,Fresh or chilled cabbage lettuce,0,0,0,0,0,0,0,0,0,,,319,1084,877,2252,1950,2305,2192,547,751,610,,10,17,33,43,63,69,42,118,32,11747
70930,"Fresh or chilled aubergines """"eggplants""""""""",0,0,0,0,0,0,0,0,0,,,1648,1859,2132,2456,3483,3026,1513,2699,2470,2689,,0,0,0,0,0,0,0,13,10,265
71022,"Shelled or unshelled beans """"Vigna spp., Phaseolus spp."""", uncooked or cooked by steaming ...""",0,0,0,0,0,0,0,0,0,,,101,73,140,31,235,385,1070,606,990,1389,,1,1,1788,671,388,813,610,369,591,329
71080,"Vegetables, uncooked or cooked by steaming or by boiling in water, frozen (excluding potatoes, ...",0,0,0,0,0,0,0,0,0,,,627,0,0,261,238,64,27,127,280,212,,457,349,765,804,680,1052,747,875,908,977
71151,"Mushrooms of the genus """"Agaricus"""", provisionally preserved, e.g., by sulphur dioxide gas, ...""",0,0,0,0,0,0,0,0,0,,,102,257,284,0,5,0,0,0,0,0,,59,58,186,42,110,3,1112,923,537,1120
71333,"Dried, shelled kidney beans """"Phaseolus vulgaris"""", whether or not skinned or split""""",0,0,0,0,0,0,0,0,0,,,0,0,0,11,13,16,0,0,0,20,,593,313,245,197,592,778,2356,2389,2583,2860
71334,"Dried, shelled bambara beans """"Vigna subterranea or Voandzeia subterranea"""", whether or not ...""",0,0,0,0,0,0,0,0,0,,,67,0,0,1,0,0,8,0,0,0,,0,0,0,0,0,0,0,0,0,
71360,"Dried, shelled pigeon peas """"Cajanus cajan"""", whether or not skinned or split""""",0,0,0,0,0,0,0,0,0,,,0,0,0,1,130,0,0,0,0,0,,0,0,0,0,0,0,33,0,1,2
80132,"Fresh or dried cashew nuts, shelled",0,0,0,0,0,0,0,0,0,,,278,111,201,105,260,515,921,17,57,188,,11645,11660,23893,24896,31104,50689,93560,123638,141786,39328
80222,"Fresh or dried hazelnuts or filberts """"Corylus spp."""", shelled""""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,6,13,12,20,24,157,111,378,404,110
80231,"Fresh or dried walnuts, in shell",0,0,0,0,0,0,0,0,0,,,0,229,40,7,10,11,0,0,0,0,,4028,2180,123,200,709,4060,10210,24206,29167,43418
80251,"Fresh or dried pistachios, in shell",0,0,0,0,0,0,0,0,0,,,693,294,1188,1341,2649,143,793,15,0,132,,112,709,166,523,144,151,12082,33866,61342,80714
80290,"Nuts, fresh or dried, whether or not shelled or peeled (excluding coconuts, Brazil nuts, cashew ...",0,0,0,0,0,0,0,0,0,,,74,0,41,289,77,217,66,0,0,10,,231,683,200,243,731,917,1468,2016,2688,7002
80420,Fresh or dried figs,0,0,0,0,0,0,0,0,1,,,2958,1929,31,663,4986,8021,5994,6437,9603,3591,,19,10,13,15,41,54,159,165,62,278
80720,"Fresh pawpaws """"papayas""""""""",0,0,0,0,0,0,0,0,0,,,0,0,0,14,43,71,45,35,42,139,,1,1,0,0,0,0,0,0,0,
80929,Fresh cherries (excluding sour cherries),0,0,0,0,0,0,0,0,0,,,0,31,27,96,0,0,0,0,0,0,,3152,2997,5824,5844,9967,17551,21235,37037,41613,31968
81030,"Fresh black-, white- or redcurrants and gooseberries",0,0,0,0,0,0,0,0,0,,,0,0,53,57,2,0,24,0,0,0,,0,0,0,0,2,16,1,0,0,
81210,"Cherries, provisionally preserved, e.g. by sulphur dioxide gas, in brine, in sulphur water ...",0,0,0,0,0,0,0,0,0,,,0,0,0,20,3,12,6,0,0,0,,0,0,0,0,0,0,0,2,0,
81320,Dried prunes,0,0,0,0,0,0,0,0,0,,,166,135,284,312,6,26,24,0,0,53,,107,141,107,139,187,152,143,350,214,436
81340,"Dried peaches, pears, papaws """"papayas"""", tamarinds and other edible fruits (excluding nuts, ...""",0,0,0,0,0,0,0,0,0,,,5797,8161,1237,1407,2518,1748,1773,32,17,46,,3778,8596,8369,94200,84506,154850,84321,30169,23373,38020
90220,Green tea in immediate packings of > 3 kg,0,0,0,0,0,0,6,0,0,,,256,186,188,142,172,57,71,0,388,518,,2020,2271,538,624,995,4330,7510,16487,5176,54070
90812,"Nutmeg, crushed or ground",0,0,0,0,0,0,0,0,0,,,0,0,0,0,3,9,0,0,0,0,,23,183,831,398,431,225,266,67,21,416
90821,"Mace, neither crushed nor ground",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,1582,1576,1627,1515,1431,1969,2113,4100,4911,2876
90931,"Cumin seeds, neither crushed nor ground",0,0,0,0,0,0,0,0,0,,,0,103,330,275,58,123,1081,0,0,0,,225,308,430,172,808,2211,2429,2320,3139,3273
90962,"Juniper berries and seeds of anise, badian, caraway or fennel, crushed or ground",0,0,0,0,0,0,0,0,0,,,0,0,0,3,38,3,4,0,0,1,,3,5,9,13,31,21,6,46,22,12
100119,Durum wheat (excluding seed for sowing),0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,16,0,0,0,,14041,4775,3,5077,3914,620,1387,0,64,21
100390,Barley (excluding seed for sowing),0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,18504,17977,16493,16346,22297,35709,47887,62729,67690,164368
100590,Maize (excluding seed for sowing),0,0,0,0,0,0,0,0,0,,,0,167,0,85,17,175,40,15,0,22,,462771,624214,1170180,1614132,1644258,1474889,2085299,2288632,2382111,2338105
100640,Broken rice,0,0,0,0,0,0,0,0,0,,,0,71,0,24,58,1,0,0,0,0,,2036,2060,1800,1947,3020,3735,4700,4620,6714,121378
110100,Wheat or meslin flour,0,0,0,0,0,0,0,0,0,,,1055,1107,0,18,31,113,102,0,342,0,,10738,8373,9651,9021,7491,11183,8678,17224,10026,9994
110412,Rolled or flaked grains of oats,0,0,0,0,0,0,0,0,0,,,307,386,283,382,173,400,676,524,388,410,,29,118,377,719,1016,1359,926,17999,3100,3813
110819,"Starch (excluding wheat, maize, potato and manioc)",0,0,0,0,0,0,0,0,0,,,0,0,0,22,17,5,15,11,0,0,,1108,787,1102,744,1490,3050,896,1167,2478,2423
120510,"Low erucic acid rape or colza seeds """"yielding a fixed oil which has an erucic acid content ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,69,77,296,377,292,70,32,34,31,52
121020,"Hop cones, ground, powdered or in the form of pellets; lupulin",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,2466,4143,4982,4466,11026,10044,15906,10953,9854,7850
121120,"Ginseng roots, fresh or dried, whether or not cut, crushed or powdered",0,0,0,0,0,0,0,0,0,,,0,0,185,0,0,100,0,0,0,0,,481,354,810,862,895,1015,1258,1074,1032,2863
121130,"Coca leaf, fresh or dried, whether or not cut, crushed or powdered",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,
121190,"Plants, parts of plants, incl. seeds and fruits, used primarily in perfumery, in pharmacy or ...",0,0,0,0,0,0,0,0,0,,,0,197,328,1307,777,1501,2181,309,406,1142,,15276,22460,26711,32269,20912,28548,31983,45109,56773,77127
130212,Extracts of liquorice (excluding that with a sucrose content by weight of > 10% or in the form ...,0,0,0,0,0,0,0,0,0,,,0,0,0,0,18,17,0,0,0,0,,8,39,39,114,64,127,255,186,140,264
150110,"Lard, rendered or otherwise extracted (excluding lard stearin and lard oil)",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,0,0,2,0,0,0,0,1,94
150120,"Pig fat, rendered or otherwise extracted (excluding lard)",0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,2,
151110,Crude palm oil,0,0,0,0,0,0,0,0,0,,,0,34,0,3,38,5,250,0,0,519,,7642,7200,9818,1549,0,1,66,176,268,
151411,"Low erucic acid rape or colza oil """"fixed oil which has an erucic acid content of < 2%"""", ...""",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,496,1499,2798,1774,2170,2012,3332,2709,2585,35
151529,"Maize oil and fractions thereof, whether or not refined, but not chemically modified (excluding ...",0,0,0,0,0,0,0,0,0,,,75257,82259,76112,75387,66771,58240,55782,56386,49305,45893,,4139,5375,4379,2971,4710,3597,2358,2542,2261,2646
151550,"Sesame oil and its fractions, whether or not refined, but not chemically modified",0,0,0,0,0,0,0,0,0,,,0,0,0,103,32,432,30,0,12,0,,499,1235,1278,1041,1089,1544,2030,2117,3224,3358
160220,Preparations of liver of any animal (excluding sausages and similar products and finely homogenised ...,0,0,0,0,0,0,0,0,0,,,0,0,0,0,40,0,0,0,0,0,,94,192,98,111,372,206,165,276,400,696
160417,"Prepared or preserved eels, whole or in pieces (excluding minced)",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,35,44,61,78,179,460,1190,1903,1228,2399
160540,"Crustaceans, prepared or preserved (excluding smoked, crabs, shrimps, prawns and lobster)",0,0,0,0,0,0,0,0,0,,,0,0,0,2,10,0,322,446,95,0,,0,122,0,596,219,43,0,173,21,221
160559,"Molluscs, prepared or preserved (excluding smoked, oysters, scallops, mussels, cuttle fish, ...",0,0,0,0,0,0,0,0,0,,,0,0,47,0,2354,6332,2117,0,0,0,,63,108,688,549,1159,289,13,388,378,1284
170114,"Raw cane sugar, in solid form, not containing added flavouring or colouring matter (excluding ...",0,0,0,0,0,0,0,0,0,,,1633,535,0,2,0,1,0,594,0,0,,27432,22876,27202,51691,65919,44831,45359,86504,205012,83454
170220,"Maple sugar, in solid form, and maple syrup (excluding flavoured or coloured)",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,3,0,32,0,0,,0,144,3,4,8,15,13,22,35,94
190211,"Uncooked pasta, not stuffed or otherwise prepared, containing eggs",0,0,0,0,0,0,0,0,0,,,30320,32384,38078,44102,27198,29300,24019,30427,28880,35715,,23,86,15,33,10,51,312,166,186,110
190300,"Tapioca and substitutes therefor prepared from starch, in the form of flakes, grains, pearls, ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,55,79,0,6,23,,120,203,224,262,579,1916,3783,4212,3802,5229
190520,"Gingerbread and the like, whether or not containing cocoa",0,0,0,0,0,0,0,0,0,,,0,0,0,0,479,395,0,0,0,0,,7,3,7,18,2,40,75,112,271,327
200410,"Potatoes, prepared or preserved otherwise than by vinegar or acetic acid, frozen",0,0,0,0,0,0,0,0,0,,,913,548,1900,578,569,391,640,73,101,212,,3245,4904,6009,6993,14439,12129,25896,38386,24382,21753
200600,"Vegetables, fruit, nuts, fruit-peel and other edible parts of plants, preserved by sugar (drained, ...",0,0,0,0,0,0,0,0,0,,,0,0,0,4,1,0,0,0,0,0,,333,275,460,288,720,1182,1871,1469,1042,7235
200850,"Apricots, prepared or preserved, whether or not containing added sugar or other sweetening ...",0,0,0,0,0,0,0,0,0,,,0,0,0,1,0,212,14,0,0,0,,100,46,148,316,219,143,217,99,110,49
200989,"Juice of fruit or vegetables, unfermented, whether or not containing added sugar or other sweetening ...",0,0,0,0,0,0,0,0,0,,,37619,58284,74201,53497,46764,60983,71309,82938,114590,118025,,1875,2699,3324,2997,3730,3946,3133,4434,3361,7759
210130,"Roasted chicory and other roasted coffee substitutes, and extracts, essences and concentrates ...",0,0,0,0,0,0,0,0,0,,,0,0,0,2,0,75,3,0,0,0,,166,766,79,158,142,1636,2438,1291,2115,2255
210310,Soya sauce,0,0,0,0,0,0,0,0,0,,,0,0,0,44,10,62,168,34,14,215,,844,2862,4265,4940,5802,6820,6954,7994,8238,8015
230320,"Beet-pulp, bagasse and other waste of sugar manufacture",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,5,4,20,47,28,15,1111
230610,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,16,176,1164,122,0,0,126,0,0,1748
230660,"Oilcake and other solid residues, whether or not ground or in the form of pellets, resulting ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,22766,27346,27478,25008,35885,46369,53499,65812,66653,94048
240210,"Cigars, cheroots and cigarillos containing tobacco",0,0,0,0,0,0,0,0,0,,,0,0,0,0,26,0,0,0,0,0,,24,34,76,181,135,140,54,14,18,31030
240311,Water-pipe tobacco (excluding tobacco-free. See subheading note 1.),0,0,0,0,0,0,0,0,0,,,127,36,36,234,33,149,357,0,0,1,,0,0,0,0,0,0,0,0,0,306
250100,"Salts, incl. table salt and denatured salt, and pure sodium chloride, whether or not in aqueous ...",0,0,0,0,0,0,0,0,0,,,15358,15318,14902,12176,11221,10573,12717,12587,10606,11949,,21476,17917,18928,18280,15462,21425,24109,28824,23939,42954
250810,Bentonite,0,0,0,0,0,0,0,0,0,,,0,279,52,87,105,47,53,503,514,1010,,3516,2928,3396,4840,4629,6141,6758,8412,10929,18069
251741,"Marble granules, chippings and powder, whether or not heat-treated",0,0,0,0,0,0,0,0,0,,,10459,1513,562,53,2,11,0,0,0,3,,1,5,33,7,58,1,0,2,220,310
252100,"Limestone flux; limestone and other calcareous stone, of a kind used for the manufacture of ...",0,0,0,0,0,0,0,0,0,,,0,0,2619,600,0,0,0,0,464,0,,74,307,542,186,73,43,1681,107,119,80
252220,Slaked lime,0,0,0,0,0,0,0,0,0,,,1426,126,0,17,553,1660,1686,3215,2373,1448,,137,386,123,99,82,48,35,65,67,280
252230,Hydraulic lime (excluding pure calcium oxide and calcium hydroxide),0,0,0,0,0,0,0,0,0,,,0,0,0,19,1,8,15,0,3,0,,24,5,18,38,30,30,18,32,63,615
252310,Cement clinkers,0,0,0,0,0,0,0,0,0,,,2664,0,0,0,0,2222,98990,176403,103970,160807,,23832,7891,9431,8243,26827,35109,19258,17048,18204,4403
252390,"Cement, whether or not coloured (excluding portland cement and aluminous cement)",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,18,0,,3255,2657,4395,1430,202,313,415,407,908,580
252530,Mica waste,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,2
252800,"Borates, natural, and concentrates thereof, whether or not calcined, and natural boric acids ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,297,201,297,422,938,1136,1724,2551,2528,2410
260111,Non-agglomerated iron ores and concentrates (excluding roasted iron pyrites),0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,424,,2435,2435,5039,5972,130633,242193,683379,1057975,1388639,1649065
260200,"Manganese ores and concentrates, incl. ferruginous manganese ores and concentrates, with a ...",0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,19631,24229,47762,25844,27386,44309,38631,28321,23266,7358
261100,Tungsten ores and concentrates,256,482,264,0,0,155,235,219,0,,,0,0,0,0,0,0,0,0,0,0,,103003,120341,80887,33971,36055,27060,9771,11361,13650,14185
261210,Uranium ores and concentrates,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,
262099,"Slag, ash and residues, containing metals or metal compounds (excluding those from the manufacture ...",0,0,0,0,0,0,0,0,0,,,0,0,0,6,0,157,220,0,0,0,,269,17,12,3,0,2,0,14,21,1201
270400,"Coke and semi-coke of coal, of lignite or of peat, whether or not agglomerated; retort carbon",0,0,0,0,0,0,0,0,0,,,41,30,0,6,15,11,5,0,0,0,,37298,45240,127041,95156,85675,213876,318686,312247,219961,439652
271410,Bituminous or oil-shale and tar sands,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,46,81,31,42,28,42,158,122,54,11
271500,"Bituminous mastics, cut-backs and other bituminous mixtures based on natural asphalt, on natural ...",0,27,0,0,0,0,0,7,0,,,0,0,0,0,1,0,56,0,0,0,,9419,3777,3507,4228,3720,3842,3720,4045,4227,5028
271600,Electrical energy,0,0,0,0,0,0,0,0,0,,,42,0,0,0,0,0,0,0,0,0,,158655,221180,142704,142847,135536,109041,170869,187782,173217,66523
280300,"Carbon (carbon blacks and other forms of carbon, n.e.s.)",0,0,0,0,0,0,0,0,0,,,112,361,214,490,975,7973,16158,17909,8935,28082,,83132,87320,104213,87641,88828,138055,198406,192825,177246,269783
280430,Nitrogen,0,0,0,0,0,0,0,0,0,,,106,333,0,394,354,641,526,401,407,102,,128,112,119,143,645,835,624,646,526,291
280469,"Silicon containing < 99,99% by weight of silicon",0,0,0,0,0,0,0,0,0,,,0,34,0,15277,29054,2820,313,218,112,45,,2128,2654,4088,6557,9409,12159,16607,13106,16728,23676
280540,Mercury,0,0,0,0,0,0,0,0,0,,,0,0,125,61,0,0,0,0,0,0,,228,128,80,20,32,22,0,0,0,
280610,"Hydrogen chloride """"hydrochloric acid""""""""",0,0,0,0,0,0,0,0,0,,,4260,2782,2319,2040,2409,1522,2463,6117,5821,8359,,440,626,577,4047,5720,5566,3315,4963,2488,2529
281910,Chromium trioxide,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,1,0,0,0,0,,4705,4103,3469,3011,2541,3042,3677,3445,2942,2009
282300,Titanium oxides,473,76,0,0,0,67,138,400,441,,,26011,32757,31604,25570,23421,37512,28713,24676,6774,21174,,38991,32293,35919,35497,29288,44577,44499,39242,35195,39001
282550,Copper oxides and hydroxides,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,,1895,4829,6103,7375,10130,14528,14171,15296,18243,14073
282570,Molybdenum oxides and hydroxides,0,0,0,0,0,0,0,0,0,,,0,0,0,44,0,0,0,0,0,0,,64,383,3,2,1,2,1,0,1003,3883
282732,Aluminium chloride,0,0,0,0,0,0,0,0,0,,,0,2496,351,71,19,0,158,0,0,165,,3136,4904,5285,7009,8081,9991,10655,11587,10615,4152
282741,Chloride oxides and chloride hydroxides of copper,0,0,0,0,0,0,0,0,0,,,0,0,110,1,0,0,0,0,0,0,,33,533,820,639,2661,1622,1691,2962,4441,4893
