Product code,Product label,Viet Nam's imports from United States of America-Value in 2012,Viet Nam's imports from United States of America-Value in 2013,Viet Nam's imports from United States of America-Value in 2014,Viet Nam's imports from United States of America-Value in 2015,Viet Nam's imports from United States of America-Value in 2016,Viet Nam's imports from United States of America-Value in 2017,Viet Nam's imports from United States of America-Value in 2018,Viet Nam's imports from United States of America-Value in 2019,Viet Nam's imports from United States of America-Value in 2020,Viet Nam's imports from United States of America-Value in 2021,United States of America's exports to world- ,United States of America's exports to world-Value in 2012,United States of America's exports to world-Value in 2013,United States of America's exports to world-Value in 2014,United States of America's exports to world-Value in 2015,United States of America's exports to world-Value in 2016,United States of America's exports to world-Value in 2017,United States of America's exports to world-Value in 2018,United States of America's exports to world-Value in 2019,United States of America's exports to world-Value in 2020,United States of America's exports to world-Value in 2021,Viet Nam's imports from world- ,Viet Nam's imports from world-Value in 2012,Viet Nam's imports from world-Value in 2013,Viet Nam's imports from world-Value in 2014,Viet Nam's imports from world-Value in 2015,Viet Nam's imports from world-Value in 2016,Viet Nam's imports from world-Value in 2017,Viet Nam's imports from world-Value in 2018,Viet Nam's imports from world-Value in 2019,Viet Nam's imports from world-Value in 2020,Viet Nam's imports from world-Value in 2021
600522,"Dyed cotton warp knit fabrics """"incl. those made on galloon knitting machines"""", of a width ...""",0,2,8,0,0,4,218,257,312,,,11602,11928,9400,11051,12263,7940,1542,1342,2711,1485,,75974,111471,120923,131590,98218,104479,121393,113225,94068,12521
600524,"Printed cotton warp knit fabrics """"incl. those made on galloon knitting machines"""", of a width ...""",0,0,0,0,11,30,0,0,0,,,351,216,75,70,155,14977,18320,31730,21305,1915,,406,288,1401,780,900,4609,1856,10352,10127,391
600536,"Unbleached or bleached warp knit fabrics of synthetic fibres """"incl. those made on galloon ...""",0,0,0,0,0,0,98,137,2,,,0,0,0,0,0,23082,19699,25633,28141,29363,,0,0,0,0,0,0,65555,70303,60448,51702
600634,"Printed fabrics, knitted or crocheted, of synthetic fibres, of a width of > 30 cm (excluding ...""",0,0,0,0,0,0,2,45,15,,,5251,9418,7456,8029,9417,6991,7091,4102,3741,4107,,4794,17149,26709,46550,47233,46276,55767,64184,42762,156179
600643,"Fabrics, knitted or crocheted, of artificial fibres, of yarns of different colours, of a width ...""",1,0,0,0,0,0,0,0,0,,,899,328,914,928,785,516,623,1259,2242,1257,,161,356,246,419,968,2355,4944,7918,2412,7471
610120,"Overcoats, car coats, capes, cloaks, anoraks, incl. ski jackets, windcheaters, wind-jackets ...",0,0,0,0,0,0,0,0,0,,,15816,18783,20900,20639,17269,23596,26387,26828,20485,20545,,34,39,41,81,150,343,287,470,316,1067
610190,"Overcoats, car coats, capes, cloaks, anoraks, incl. ski jackets, windcheaters, wind-jackets ...",0,0,0,0,0,0,2,0,0,,,3173,1980,1887,2569,3296,2599,2148,2109,1820,2296,,82,83,158,182,159,831,653,889,444,81
610332,"Men's or boys' jackets and blazers of cotton, knitted or crocheted (excluding wind-jackets ...",0,0,0,1,0,0,0,6,6,,,752,822,1046,442,911,492,1280,817,522,744,,65,233,299,280,332,422,667,709,787,33726
610431,"Women's or girls' jackets and blazers of wool or fine animal hair, knitted or crocheted (excluding ...",0,0,0,0,0,0,0,0,0,,,7125,6512,5037,3574,1503,1801,1494,878,1045,1003,,10,21,44,45,44,75,29,32,40,119
610839,"Women's or girls' nightdresses and pyjamas of textile materials, knitted or crocheted (excluding ...",0,0,0,0,0,0,1,0,1,,,625,949,333,295,275,585,758,877,386,487,,3,20,31,29,23,82,22,34,9,631
610891,"Women's or girls' n?glig?s, bathrobes, dressing gowns, housejackets and similar articles of ...",0,0,0,0,0,0,0,0,0,,,3896,3593,3655,3185,2383,2975,3180,3713,2135,3006,,46,4,26,13,13,22,19,65,13,28551
611300,"Garments, knitted or crocheted, rubberised or impregnated, coated or covered with plastics ...",21,330,59,11,9,202,49,38,338,,,38492,40973,35486,24809,17896,14347,13832,12773,12837,14381,,441,2581,406,1049,2005,1239,974,637,1403,1688
611599,"Full-length or knee-length stockings, socks and other hosiery, incl. footwear without applied ...",9,24,2,3,2,2,14,34,25,,,3053,2862,3207,3177,4720,4458,3604,2288,1342,1953,,384,775,633,1065,470,534,938,1526,1819,1003
611692,"Gloves, mittens and mitts, of cotton, knitted or crocheted (excl. impregnated, coated, covered ...",0,0,0,0,0,0,0,0,0,,,2745,2821,2523,3356,2849,2884,2936,2853,3028,3117,,639,35,112,61,162,250,288,451,465,8890
611699,"Gloves, mittens and mitts, of textile materials, knitted or crocheted (excl. of wool, fine ...",9,16,0,1,30,13,1,3,2,,,1930,1363,1675,1785,1407,1491,1071,1007,1313,1137,,2401,2118,1353,2257,1505,2466,949,869,1204,862
620192,"Men's or boys' anoraks, windcheaters, wind jackets and similar articles, of cotton (not knitted ...",0,0,0,0,0,0,0,0,0,,,17444,17480,18033,18191,15774,17078,16986,17232,17509,22887,,69,44,90,139,252,404,601,647,631,4309
620329,"Men's or boys' ensembles of textile materials (excluding of cotton or synthetic fibres, knitted ...",0,0,0,0,5,0,1,5,2,,,707,1058,710,710,1041,1288,1528,1056,1375,1958,,239,189,442,274,211,155,241,411,309,21
620429,"Women's or girls' ensembles of textile materials (excluding of wool, fine animal hair, cotton ...",2,1,0,1,0,9,0,0,2,,,5852,6765,3845,1059,769,1173,1105,995,1223,1589,,49,60,97,162,312,484,278,222,387,378
620431,"Women's or girls' jackets and blazers of wool or fine animal hair (excluding knitted or crocheted, ...",64,47,12,0,1,0,0,0,0,,,5576,5366,6175,5701,5968,4517,5373,7358,5489,5224,,93,112,104,61,73,238,398,404,469,1670
620444,Women's or girls' dresses of artificial fibres (excluding knitted or crocheted and petticoats),18,8,6,17,3,0,0,0,1,,,18267,23318,27156,25882,29555,27708,24414,27182,17464,16903,,486,193,94,116,294,757,1447,1975,1712,3674
620711,Men's or boys' underpants and briefs of cotton (excluding knitted or crocheted),0,0,0,0,1,0,0,0,0,,,5575,6970,7288,4250,5100,3808,4924,5058,4563,4510,,122,97,41,41,87,81,96,137,256,7761
620721,"Men's or boys' nightshirts and pyjamas of cotton (excluding knitted or crocheted, vests, singlets ...",0,0,0,0,0,0,0,0,0,,,2113,2483,2716,2399,1894,1343,1083,985,701,1218,,4,8,44,6,2,10,10,54,60,1421
620799,"Men's or boys' singlets and other vests, bathrobes and dressing gowns of textile materials ...",0,0,0,0,2,0,0,0,0,,,1301,1272,1185,1981,1264,637,842,1088,893,1682,,14,63,14,14,24,43,35,29,94,249
620819,"Women's or girls' slips and petticoats of textile materials (excluding man-made fibres, knitted ...",0,0,0,0,0,0,0,0,0,,,951,1322,594,255,306,416,203,233,195,171,,4,5,7,19,20,101,83,12,12,12
621120,Ski suits (excluding knitted or crocheted),0,0,0,0,0,0,0,0,0,,,1281,1425,928,1084,950,1874,2275,871,779,854,,0,0,4,0,0,0,0,0,0,71
621139,"Men's or boys' tracksuits and other garments, n.e.s. of textile materials (excluding of cotton ...",53,12,345,113,59,8,6,43,4,,,14271,9449,12499,10364,7990,11042,10180,9509,7938,11239,,1074,1905,2042,1678,779,508,117,1759,369,245
621149,"Women's or girls' tracksuits and other garments, n.e.s. of textile materials (excluding of ...",4,2,3,8,7,5,3,416,4,,,30648,27825,30567,14115,28192,30374,34470,26586,25188,66044,,174,531,148,1566,248,166,425,796,1261,6567
621210,"Brassieres of all types of textile materials, whether or not elasticated, incl. knitted or ...",0,1,0,0,8,0,4,2,13,,,122437,156873,213923,230636,227306,243904,289846,210799,127760,142655,,4936,4517,4885,7471,6198,7673,6938,9233,12489,250130
621290,"Corsets, braces, garters, suspenders and similar articles and parts thereof, incl. parts of ...",1,21,2,23,10,93,750,1097,305,,,14321,18451,23180,26250,17829,13501,15664,14192,33088,62988,,7919,7398,6955,6622,18600,6935,15760,18254,13712,35465
621490,"Shawls, scarves, mufflers, mantillas, veils and similar articles of textile materials (excluding ...",1,0,0,3,1,0,1,0,0,,,4267,4039,3516,2879,4138,2377,1593,1681,1426,1026,,726,412,491,1131,1993,683,988,798,996,2115
630590,"Sacks and bags, for the packing of goods, of textile materials (excluding man-made, cotton, ...",23,12,48,42,80,150,105,19,4,,,5171,13565,6742,3344,4434,3123,9231,10644,10029,11829,,1511,1090,1559,2365,4287,4216,2253,1813,3161,1798
630900,"Worn clothing and clothing accessories, blankets and travelling rugs, household linen and articles ...",0,0,0,12,87,37,268,537,8,,,635827,688298,708658,705808,576017,632006,674896,682301,613266,830964,,1,0,0,181,4671,629,902,1339,2426,24675
631010,"Used or new rags, scrap twine, cordage, rope and cables and worn-out articles thereof, of textile ...",0,0,0,0,0,0,0,0,0,,,44438,36397,34340,30455,31451,34770,33448,29784,26647,36451,,313,217,263,57,37,56,17,30,3,387
640299,Footwear with outer soles and uppers of rubber or plastics (excluding covering the ankle or ...,0,2,6,1,25,2,9,9,6,,,171769,172930,183059,183602,135842,131816,132788,116617,90051,100766,,1430,2383,4004,9265,9286,10265,9355,11868,12187,335992
640391,"Footwear with outer soles of rubber, plastics or composition leather, with uppers of leather, ...",0,0,0,15,19,1,3,4,18,,,143025,155963,167859,150815,141638,125024,117511,117300,82119,80211,,155,251,566,1181,1341,2196,2256,1215,774,8408
640420,Footwear with outer soles of leather or composition leather and uppers of textile materials ...,0,0,0,0,0,0,0,4,1,,,21776,19670,16910,12663,14658,15685,15365,15999,10409,6031,,1299,224,794,417,418,263,590,480,823,1309
660191,Umbrellas having a telescopic shaft (excluding toy umbrellas),0,0,0,0,0,0,0,0,0,,,4847,4190,4568,4898,4899,6444,5981,6652,3762,4005,,69,41,326,402,701,666,613,1852,897,19148
670419,"False beards, eyebrows and eyelashes, switches and the like, of synthetic textile materials ...",7,0,0,0,0,0,1,148,563,,,15086,20396,16911,18752,20261,26814,25037,24259,19282,21428,,48,91,173,141,92,195,512,306,679,1832
680210,"Tiles, cubes and other processed articles of natural stone, incl. slate, for mosaics and the ...",0,0,0,0,0,0,2,0,0,,,8828,8645,7021,8424,6564,5423,5782,4915,5713,4577,,75,48,34,10,61,26,82,27,35,157
680223,"Granite and articles thereof, simply cut or sawn, with a flat or even surface (excluding with ...",0,5,0,1,0,5,0,29,1311,,,15570,15536,11684,11793,8101,8863,7646,6295,4514,4647,,19608,27688,27067,42817,35614,14710,5123,2524,4955,103918
680229,"Monumental or building stone and articles thereof, simply cut or sawn, with a flat or even ...",1,0,0,1,0,0,1,0,3,,,6410,7911,9674,7715,10282,10777,9921,8796,9443,13746,,407,133,133,127,261,1159,327,209,1205,514
681292,"Paper, millboard and felt of asbestos or of mixtures with a basis of asbestos or a basis of ...",0,0,0,0,0,0,0,0,0,,,300,353,421,339,1986,189,190,239,64,38,,30,63,44,30,24,129,39,64,29,19
681299,Fabricated asbestos fibres; mixtures with a basis of asbestos or with a basis of asbestos and ...,17,1,2,2,1,1,2,7,2,,,12273,19550,14270,11738,9266,6294,4558,4577,5301,3861,,977,1497,724,843,1355,1239,1565,1575,2335,7810
681389,"Friction material and articles thereof, e.g. sheets, rolls, strips, segments, discs, washers ...",397,242,190,193,193,272,294,334,270,,,125770,145979,173645,190622,194073,210961,174846,131787,97164,119123,,19515,6435,6248,5830,6708,6938,7356,7951,7016,7540
681410,"Plates, sheets and strips of agglomerated or reconstituted mica, whether or not on a support ...",16,0,0,1,7,3,13,7,0,,,16176,15143,15638,16936,12891,11173,10349,16621,7998,10620,,633,996,981,843,1210,1838,3487,2658,3219,4628
690290,"Refractory bricks, blocks, tiles and similar refractory ceramic constructional goods (excluding ...",646,176,375,5110,45,1130,29,58,54,,,79698,58578,54024,63471,59427,57818,59380,72588,37504,47932,,28601,23618,65769,51665,23208,14218,37699,21438,10452,9039
690410,"Building bricks (excluding those of siliceous fossil meals or similar siliceous earths, and ...",0,0,0,0,0,0,0,0,0,,,27830,28173,27793,26767,23632,28370,26814,26011,23821,31661,,144,226,62,539,100,208,100,209,19,72
690600,"Ceramic pipes, conduits, guttering and pipe fittings (excluding of siliceous fossil meals or ...",7,21,8,2,0,0,0,3,13,,,4980,5616,3995,6069,4507,3152,1896,1525,912,1455,,116,60,93,76,69,256,529,209,434,658
690740,Finishing ceramics (excl. refractory),0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,12636,11810,13086,9455,8739,,0,0,0,0,0,0,6005,5263,1122,258
690912,"Ceramic articles having a hardness equivalent to >= 9 on the Mohs scale, for chemical or other ...",1,0,0,91,47,121,172,208,284,,,38719,51498,51765,58460,59261,85846,82521,77930,79049,93016,,4370,4426,8292,9911,10460,13254,17004,19558,18156,24996
691410,"Ceramic articles of porcelain or china, n.e.s.",1,47,5,67,244,150,209,138,297,,,9126,8073,8918,7441,11634,13447,14305,9764,6992,8414,,931,2878,3327,3242,3691,5501,7092,11049,10513,52953
691490,"Ceramic articles, n.e.s. (excluding of porcelain or china)",10264,11277,11935,15412,23432,876,19,84,37,,,142136,162408,160939,171570,168192,192531,227348,228563,194653,217636,,17644,15369,16596,19108,30074,10387,13815,13569,20451,19044
700210,"Glass in balls, unworked (excluding glass microspheres <= 1 mm in diameter, glass balls of ...",0,0,0,0,1,2,14,0,0,,,1365,2000,2381,1306,1610,2613,2026,1881,1229,6122,,367,425,759,403,391,514,313,467,324,102
700239,"Tubes of glass, unworked (excluding tubes of glass having a linear coefficient of expansion ...",6,15,4,3,2,2,14,3,12,,,25950,29085,26126,32593,30000,30148,34429,46021,39997,55128,,3149,2964,5258,6329,5790,5658,3880,4801,4984,2385
700490,"Sheets of glass, drawn or blown, but not otherwise worked (excluding glass coloured throughout ...""",1,0,0,0,0,0,0,7,26,,,273188,431292,349800,334445,382572,187115,81054,119683,139444,111361,,2628,2594,2992,2991,2648,1821,1872,2257,1945,2495
700600,"Sheets or profiles of glass, whether or not having an absorbent, reflecting or non-reflecting ...",39,118,79,40,144,416,21,375,1,,,41573,40149,37504,29965,25230,26271,29546,34442,29883,38196,,29883,10974,13409,16940,19955,46077,47271,45006,44961,124174
700729,Laminated safety glass (excluding glass of size and shape suitable for incorporation in motor ...,177,1,28,47,336,45,55,281,101,,,43454,30834,34863,33535,31364,35637,41152,27950,23163,26994,,2681,1047,2727,1635,17370,38747,17366,12808,16508,22859
701010,Glass ampoules,0,0,0,0,0,0,0,2,1,,,4045,5025,5320,2601,1912,2282,1979,2073,2024,4164,,368,660,755,1016,1580,1106,1518,1238,1250,1904
701399,"Glassware of a kind used for toilet, office, indoor decoration or similar purposes (excluding ...",33,5,25,12,12,17,29,24,32,,,59926,59225,61800,58423,56979,58771,60817,53356,57951,67785,,9496,10961,11322,10574,11785,12243,17848,26152,28621,61795
701400,"Signalling glassware and optical elements of glass, not optically worked (excluding clock or ...",1,4,5,20,10,5,0,1,172,,,89746,78982,88224,75352,58496,62776,70028,60076,61635,76568,,14231,10362,6924,6722,6050,3909,7300,8777,7305,7893
701919,"Glass fibre cakes """"textile cakes"""" and chopped glass fibre strands of a length >50mm""""",207,62,262,151,91,93,21,44,24,,,96661,114088,93525,107511,111760,107202,88083,89778,80275,89397,,10829,9157,7275,5494,6860,8608,10499,10366,10130,9143
701932,"Thin sheets """"voiles"""" of irregularly laminated glass fibres""""",36,55,85,48,75,58,84,8,19,,,73775,59503,55696,55627,68365,91282,119034,114752,108266,122926,,873,774,1154,1195,1135,943,1786,2570,1150,1303
701939,"Webs, mattresses, boards and similar nonwoven products, of glass fibres (excluding mats and ...""",213,322,371,211,345,390,85,124,484,,,316925,369194,403493,332387,299972,303801,355429,335708,303430,348269,,15517,20664,18338,17279,18297,20368,20897,26339,30899,39599
710510,"Dust and powder of diamonds, incl. synthetic diamonds",1,4,5,1,22,111,45,127,58,,,87797,77653,80530,67489,63759,73161,74886,62513,56248,63169,,210,152,113,104,232,383,770,1045,2144,6664
711320,"Articles of jewellery and parts thereof, of base metal clad with precious metal (excluding ...",1739,2007,2115,2446,1713,2953,99,0,10,,,33856,58006,132923,129647,43092,80346,61147,29203,34463,66810,,1801,2225,2254,2463,1802,3015,221,101,181,57
711411,"Articles of goldsmiths' or silversmiths' wares or parts thereof, of silver, whether or not ...",1070,1504,767,377,311,245,138,156,85,,,7915,7308,6146,5507,10836,7665,8232,7745,5987,8650,,1116,1551,833,465,325,254,167,252,198,205
711510,"Catalysts in the form of wire cloth or grill, of platinum",0,3,0,0,0,0,0,0,0,,,29983,18848,11736,19652,12410,7572,14291,9173,5454,7837,,1,3,2499,2408,568,17,442,8,0,1298
711590,"Articles of precious metal or of metal clad with precious metal, n.e.s.",207,831,564,839,589,1184,984,698,200,,,235885,248140,664888,479402,339723,367296,410692,446645,962301,1767105,,955,1897,2482,4412,6915,8053,8466,9354,10390,18147
720260,Ferro-nickel,0,0,0,0,0,0,0,0,0,,,5191,8054,3069,3274,3408,443,508,490,923,2622,,295,293,416,296,243,206,174,115,111,
720280,Ferro-tungsten and ferro-silico-tungsten,0,0,0,0,0,0,2,0,0,,,174,941,1124,749,1388,1459,1239,1063,239,754,,4,2721,313,1665,55,178,2,0,14,46
720826,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...",0,273,0,0,0,0,0,0,0,,,81566,110503,98050,97019,127773,186462,155105,127254,105277,144980,,26659,28009,33938,23673,28812,36234,45419,46619,37540,40129
720837,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...",0,678,15,0,0,0,167,308,9,,,249807,247578,252074,99155,98038,136612,61095,64648,75837,111222,,164755,142320,100157,71360,69372,150554,216915,209857,219532,191575
720918,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, in coils, simply ...""",0,1,0,0,0,0,0,0,1,,,30565,13849,28226,39332,13455,18181,14369,16391,16257,34075,,152381,175460,113012,90595,88603,110046,129968,81906,67924,96499
720928,"Flat-rolled products of iron or non-alloy steel, of a width of >= 600 mm, not in coils, simply ...""",1,0,0,0,0,0,0,0,0,,,884,1400,1831,1695,3101,2923,1568,1091,1420,1965,,104,13,0,15,25,87,94,58,31,1129
721070,"Flat products of iron or non-alloy steel, of a width of >= 600 mm, hot-rolled or cold-rolled ...""",684,275,111,17,0,12,1,0,0,,,150409,143788,139627,109032,87331,123622,133215,124208,114835,190908,,82154,136092,203093,262550,391858,383917,414031,310183,236153,391783
721220,"Flat-rolled products of iron or non-alloy steel, of a width of < 600 mm, hot-rolled or cold-rolled ...""",106,6,0,13,0,0,1,0,0,,,25446,24819,27036,23344,16826,14155,13682,26344,17862,18737,,3430,2779,2716,2594,1776,2685,5179,5410,3870,5072
721912,"Flat-rolled products of stainless steel, of a width of>= 600 mm, not further worked than hot-rolled, ...",13,0,52,0,171,2053,661,134,309,,,32396,57130,72990,35583,125325,154479,96884,50696,27099,50596,,71852,70594,80540,69585,70114,87505,120125,121666,103581,154186
722220,"Other bars and rods of stainless steel, not further worked than cold-formed or cold-finished",301,1423,77,36,19,273,106,1029,992,,,173877,165390,171410,161978,148869,190599,200333,205797,160670,196795,,20909,28670,17009,15664,19565,16875,21375,20340,21013,48118
722410,"Steel, alloy, other than stainless, in ingots or other primary forms (excluding waste and scrap ...",0,1,325,1206,499,41,1,73,129,,,135585,108633,152202,95022,48051,60345,51138,36381,43505,54132,,2258,9206,15173,18331,15456,19541,22836,20035,15108,63
722591,"Flat-rolled products of alloy steel other than stainless, of a width of >= 600 mm, hot-rolled ...""",0,0,0,0,0,0,0,0,0,,,89799,79388,134917,139345,110302,65562,62944,62856,46202,59615,,35886,22295,15609,10384,25663,50507,78998,78550,99230,130286
722691,"Flat-rolled products of alloy steel other than stainless, of a width of < 600 mm, not further ...",2,0,3,0,0,0,2,0,6,,,48521,40841,47521,43102,47296,49121,58166,43622,40589,58225,,2301,12038,52356,18051,9897,7001,9796,9579,7681,23365
722840,"Bars and rods of alloy steel other than stainless, not further worked than forged (excluding ...",2,0,0,0,0,0,0,0,0,,,36729,23798,25851,16161,13234,15100,15400,9044,9639,15226,,1414,811,1683,2453,4008,1462,2016,2013,2754,15703
722850,"Bars and rods of alloy steel other than stainless, not further worked than cold-formed or cold-finished ...",1,2,5,0,1,26,0,24,21,,,175168,160034,184957,181938,151846,170358,183500,153904,136648,159527,,18192,11723,12724,12928,17542,21524,28036,26899,25333,36904
730422,"Drill pipe, seamless, of stainless steel, of a kind used in drilling for oil or gas",377,14,29,133,484,0,682,6,0,,,16848,21712,49790,24778,4716,14267,3267,8269,7747,5691,,423,17,214,365,1314,37,1727,77,4,1894
730459,"Tubes, pipes and hollow profiles, seamless, of circular cross-section, of alloy steel other ...""",355,969,518,149,612,18,38,181,231,,,342667,290392,367474,219905,179624,170825,134864,79420,64297,78633,,13312,47583,29486,17087,10961,21822,31299,52678,20037,10296
